time,resistance
2026-01-16 8:48:07.705 PM,9996.456
2026-01-16 8:48:09.395 PM,9996.451
2026-01-16 8:48:11.089 PM,9996.446
2026-01-16 8:48:12.775 PM,9996.452
2026-01-16 8:48:14.481 PM,9996.451
2026-01-16 8:48:16.169 PM,9996.452
2026-01-16 8:48:17.865 PM,9996.454
2026-01-16 8:48:19.561 PM,9996.452
2026-01-16 8:48:21.255 PM,9996.447
2026-01-16 8:48:22.954 PM,9996.45
2026-01-16 8:48:24.645 PM,9996.451
2026-01-16 8:48:26.324 PM,9996.45
2026-01-16 8:48:28.027 PM,9996.452
2026-01-16 8:48:29.714 PM,9996.452
2026-01-16 8:48:31.416 PM,9996.452
2026-01-16 8:48:33.116 PM,9996.454
2026-01-16 8:48:34.814 PM,9996.451
2026-01-16 8:48:36.514 PM,9996.448
2026-01-16 8:48:38.215 PM,9996.447
2026-01-16 8:48:39.917 PM,9996.452
2026-01-16 8:48:41.615 PM,9996.448
2026-01-16 8:48:43.294 PM,9996.451
2026-01-16 8:48:44.994 PM,9996.452
2026-01-16 8:48:46.696 PM,9996.449
2026-01-16 8:48:48.379 PM,9996.446
2026-01-16 8:48:50.074 PM,9996.45
2026-01-16 8:48:51.777 PM,9996.449
2026-01-16 8:48:53.476 PM,9996.452
2026-01-16 8:48:55.174 PM,9996.453
2026-01-16 8:48:56.873 PM,9996.453
2026-01-16 8:48:58.567 PM,9996.45
2026-01-16 8:49:00.242 PM,9996.452
2026-01-16 8:49:01.925 PM,9996.454
2026-01-16 8:49:03.622 PM,9996.445
2026-01-16 8:49:05.305 PM,9996.456
2026-01-16 8:49:06.997 PM,9996.45
2026-01-16 8:49:08.692 PM,9996.45
2026-01-16 8:49:10.384 PM,9996.449
2026-01-16 8:49:12.089 PM,9996.454
2026-01-16 8:49:13.785 PM,9996.45
2026-01-16 8:49:15.469 PM,9996.449
2026-01-16 8:49:17.149 PM,9996.455
2026-01-16 8:49:18.843 PM,9996.452
2026-01-16 8:49:20.537 PM,9996.446
2026-01-16 8:49:22.234 PM,9996.451
2026-01-16 8:49:23.915 PM,9996.451
2026-01-16 8:49:25.606 PM,9996.448
2026-01-16 8:49:27.297 PM,9996.449
2026-01-16 8:49:28.994 PM,9996.452
2026-01-16 8:49:30.681 PM,9996.453
2026-01-16 8:49:32.385 PM,9996.459
2026-01-16 8:49:34.086 PM,9996.451
2026-01-16 8:49:35.793 PM,9996.449
2026-01-16 8:49:37.494 PM,9996.446
2026-01-16 8:49:39.174 PM,9996.449
2026-01-16 8:49:40.876 PM,9996.447
2026-01-16 8:49:42.573 PM,9996.448
2026-01-16 8:49:44.270 PM,9996.449
2026-01-16 8:49:45.974 PM,9996.444
2026-01-16 8:49:47.666 PM,9996.45
2026-01-16 8:49:49.360 PM,9996.448
2026-01-16 8:49:51.063 PM,9996.448
2026-01-16 8:49:52.744 PM,9996.447
2026-01-16 8:49:54.448 PM,9996.453
2026-01-16 8:49:56.130 PM,9996.453
2026-01-16 8:49:57.808 PM,9996.45
2026-01-16 8:49:59.503 PM,9996.451
2026-01-16 8:50:01.202 PM,9996.446
2026-01-16 8:50:02.901 PM,9996.447
2026-01-16 8:50:04.579 PM,9996.449
2026-01-16 8:50:06.270 PM,9996.45
2026-01-16 8:50:07.979 PM,9996.453
2026-01-16 8:50:09.672 PM,9996.451
2026-01-16 8:50:11.353 PM,9996.448
2026-01-16 8:50:13.054 PM,9996.453
2026-01-16 8:50:14.759 PM,9996.449
2026-01-16 8:50:16.445 PM,9996.449
2026-01-16 8:50:18.130 PM,9996.445
2026-01-16 8:50:19.818 PM,9996.449
2026-01-16 8:50:21.522 PM,9996.449
2026-01-16 8:50:23.221 PM,9996.451
2026-01-16 8:50:24.924 PM,9996.449
2026-01-16 8:50:26.620 PM,9996.449
2026-01-16 8:50:28.318 PM,9996.449
2026-01-16 8:50:30.013 PM,9996.454
2026-01-16 8:50:31.712 PM,9996.448
2026-01-16 8:50:33.388 PM,9996.446
2026-01-16 8:50:35.091 PM,9996.447
2026-01-16 8:50:36.775 PM,9996.451
2026-01-16 8:50:38.459 PM,9996.453
2026-01-16 8:50:40.163 PM,9996.442
2026-01-16 8:50:41.870 PM,9996.451
2026-01-16 8:50:43.579 PM,9996.443
2026-01-16 8:50:45.264 PM,9996.451
2026-01-16 8:50:46.967 PM,9996.453
2026-01-16 8:50:48.668 PM,9996.45
2026-01-16 8:50:50.350 PM,9996.451
2026-01-16 8:50:52.037 PM,9996.448
2026-01-16 8:50:53.732 PM,9996.446
2026-01-16 8:50:55.411 PM,9996.444
2026-01-16 8:50:57.117 PM,9996.454
2026-01-16 8:50:58.817 PM,9996.444
2026-01-16 8:51:00.509 PM,9996.454
2026-01-16 8:51:02.216 PM,9996.451
2026-01-16 8:51:03.896 PM,9996.45
2026-01-16 8:51:05.598 PM,9996.453
2026-01-16 8:51:07.297 PM,9996.449
2026-01-16 8:51:08.979 PM,9996.452
2026-01-16 8:51:10.659 PM,9996.452
2026-01-16 8:51:12.357 PM,9996.451
2026-01-16 8:51:14.046 PM,9996.448
2026-01-16 8:51:15.726 PM,9996.449
2026-01-16 8:51:17.425 PM,9996.446
2026-01-16 8:51:19.129 PM,9996.445
2026-01-16 8:51:20.836 PM,9996.448
2026-01-16 8:51:22.541 PM,9996.451
2026-01-16 8:51:24.244 PM,9996.447
2026-01-16 8:51:25.943 PM,9996.449
2026-01-16 8:51:27.650 PM,9996.449
2026-01-16 8:51:29.353 PM,9996.447
2026-01-16 8:51:31.041 PM,9996.449
2026-01-16 8:51:32.748 PM,9996.449
2026-01-16 8:51:34.435 PM,9996.449
2026-01-16 8:51:36.117 PM,9996.45
2026-01-16 8:51:37.813 PM,9996.455
2026-01-16 8:51:39.505 PM,9996.451
2026-01-16 8:51:41.215 PM,9996.453
2026-01-16 8:51:42.894 PM,9996.447
2026-01-16 8:51:44.585 PM,9996.454
2026-01-16 8:51:46.278 PM,9996.456
2026-01-16 8:51:47.983 PM,9996.454
2026-01-16 8:51:49.659 PM,9996.45
2026-01-16 8:51:51.362 PM,9996.448
2026-01-16 8:51:53.056 PM,9996.451
2026-01-16 8:51:54.754 PM,9996.45
2026-01-16 8:51:56.435 PM,9996.445
2026-01-16 8:51:58.135 PM,9996.451
2026-01-16 8:51:59.843 PM,9996.453
2026-01-16 8:52:01.543 PM,9996.456
2026-01-16 8:52:03.245 PM,9996.443
2026-01-16 8:52:04.927 PM,9996.45
2026-01-16 8:52:06.632 PM,9996.449
2026-01-16 8:52:08.336 PM,9996.452
2026-01-16 8:52:10.035 PM,9996.445
2026-01-16 8:52:11.735 PM,9996.452
2026-01-16 8:52:13.434 PM,9996.448
2026-01-16 8:52:15.118 PM,9996.451
2026-01-16 8:52:16.797 PM,9996.453
2026-01-16 8:52:18.496 PM,9996.444
2026-01-16 8:52:20.181 PM,9996.447
2026-01-16 8:52:21.870 PM,9996.45
2026-01-16 8:52:23.577 PM,9996.446
2026-01-16 8:52:25.285 PM,9996.447
2026-01-16 8:52:26.990 PM,9996.453
2026-01-16 8:52:28.692 PM,9996.452
2026-01-16 8:52:30.396 PM,9996.443
2026-01-16 8:52:32.087 PM,9996.45
2026-01-16 8:52:33.773 PM,9996.455
2026-01-16 8:52:35.463 PM,9996.452
2026-01-16 8:52:37.154 PM,9996.455
2026-01-16 8:52:38.856 PM,9996.447
2026-01-16 8:52:40.571 PM,9996.451
2026-01-16 8:52:42.263 PM,9996.451
2026-01-16 8:52:43.975 PM,9996.446
2026-01-16 8:52:45.668 PM,9996.449
2026-01-16 8:52:47.373 PM,9996.453
2026-01-16 8:52:49.068 PM,9996.453
2026-01-16 8:52:50.761 PM,9996.449
2026-01-16 8:52:52.464 PM,9996.446
2026-01-16 8:52:54.166 PM,9996.448
2026-01-16 8:52:55.866 PM,9996.45
2026-01-16 8:52:57.572 PM,9996.449
2026-01-16 8:52:59.266 PM,9996.451
2026-01-16 8:53:00.969 PM,9996.455
2026-01-16 8:53:02.676 PM,9996.451
2026-01-16 8:53:04.384 PM,9996.451
2026-01-16 8:53:06.089 PM,9996.447
2026-01-16 8:53:07.779 PM,9996.444
2026-01-16 8:53:09.479 PM,9996.448
2026-01-16 8:53:11.159 PM,9996.45
2026-01-16 8:53:12.862 PM,9996.447
2026-01-16 8:53:14.549 PM,9996.452
2026-01-16 8:53:16.253 PM,9996.452
2026-01-16 8:53:17.950 PM,9996.451
2026-01-16 8:53:19.647 PM,9996.453
2026-01-16 8:53:21.353 PM,9996.448
2026-01-16 8:53:23.066 PM,9996.453
2026-01-16 8:53:24.762 PM,9996.453
2026-01-16 8:53:26.466 PM,9996.448
2026-01-16 8:53:28.173 PM,9996.454
2026-01-16 8:53:29.864 PM,9996.453
2026-01-16 8:53:31.545 PM,9996.448
2026-01-16 8:53:33.243 PM,9996.45
2026-01-16 8:53:34.921 PM,9996.45
2026-01-16 8:53:36.594 PM,9996.451
2026-01-16 8:53:38.302 PM,9996.448
2026-01-16 8:53:40.010 PM,9996.448
2026-01-16 8:53:41.712 PM,9996.448
2026-01-16 8:53:43.399 PM,9996.45
2026-01-16 8:53:45.079 PM,9996.452
2026-01-16 8:53:46.763 PM,9996.449
2026-01-16 8:53:48.447 PM,9996.457
2026-01-16 8:53:50.127 PM,9996.446
2026-01-16 8:53:51.826 PM,9996.451
2026-01-16 8:53:53.532 PM,9996.45
2026-01-16 8:53:55.225 PM,9996.456
2026-01-16 8:53:56.917 PM,9996.452
2026-01-16 8:53:58.615 PM,9996.451
2026-01-16 8:54:00.301 PM,9996.453
2026-01-16 8:54:01.979 PM,9996.453
2026-01-16 8:54:03.683 PM,9996.447
2026-01-16 8:54:05.370 PM,9996.453
2026-01-16 8:54:07.057 PM,9996.449
2026-01-16 8:54:08.762 PM,9996.447
2026-01-16 8:54:10.463 PM,9996.453
2026-01-16 8:54:12.168 PM,9996.447
2026-01-16 8:54:13.847 PM,9996.448
2026-01-16 8:54:15.525 PM,9996.45
2026-01-16 8:54:17.230 PM,9996.447
2026-01-16 8:54:18.904 PM,9996.444
2026-01-16 8:54:20.592 PM,9996.455
2026-01-16 8:54:22.293 PM,9996.45
2026-01-16 8:54:23.978 PM,9996.449
2026-01-16 8:54:25.671 PM,9996.454
2026-01-16 8:54:27.368 PM,9996.455
2026-01-16 8:54:29.037 PM,9996.45
2026-01-16 8:54:30.737 PM,9996.452
2026-01-16 8:54:32.421 PM,9996.454
2026-01-16 8:54:34.126 PM,9996.45
2026-01-16 8:54:35.822 PM,9996.448
2026-01-16 8:54:37.507 PM,9996.446
2026-01-16 8:54:39.194 PM,9996.449
2026-01-16 8:54:40.875 PM,9996.455
2026-01-16 8:54:42.574 PM,9996.451
2026-01-16 8:54:44.265 PM,9996.447
2026-01-16 8:54:45.972 PM,9996.451
2026-01-16 8:54:47.665 PM,9996.449
2026-01-16 8:54:49.346 PM,9996.449
2026-01-16 8:54:51.043 PM,9996.447
2026-01-16 8:54:52.758 PM,9996.45
2026-01-16 8:54:54.472 PM,9996.449
2026-01-16 8:54:56.167 PM,9996.452
2026-01-16 8:54:57.869 PM,9996.448
2026-01-16 8:54:59.544 PM,9996.454
2026-01-16 8:55:01.228 PM,9996.45
2026-01-16 8:55:02.911 PM,9996.452
2026-01-16 8:55:04.585 PM,9996.45
2026-01-16 8:55:06.273 PM,9996.449
2026-01-16 8:55:07.977 PM,9996.452
2026-01-16 8:55:09.672 PM,9996.452
2026-01-16 8:55:11.365 PM,9996.451
2026-01-16 8:55:13.047 PM,9996.449
2026-01-16 8:55:14.737 PM,9996.452
2026-01-16 8:55:16.436 PM,9996.453
2026-01-16 8:55:18.147 PM,9996.451
2026-01-16 8:55:19.835 PM,9996.448
2026-01-16 8:55:21.543 PM,9996.455
2026-01-16 8:55:23.235 PM,9996.449
2026-01-16 8:55:24.938 PM,9996.45
2026-01-16 8:55:26.639 PM,9996.447
2026-01-16 8:55:28.327 PM,9996.45
2026-01-16 8:55:30.023 PM,9996.45
2026-01-16 8:55:31.706 PM,9996.449
2026-01-16 8:55:33.390 PM,9996.447
2026-01-16 8:55:35.085 PM,9996.452
2026-01-16 8:55:36.764 PM,9996.451
2026-01-16 8:55:38.468 PM,9996.454
2026-01-16 8:55:40.163 PM,9996.452
2026-01-16 8:55:41.854 PM,9996.456
2026-01-16 8:55:43.546 PM,9996.444
2026-01-16 8:55:45.248 PM,9996.45
2026-01-16 8:55:46.936 PM,9996.448
2026-01-16 8:55:48.633 PM,9996.452
2026-01-16 8:55:50.325 PM,9996.445
2026-01-16 8:55:52.034 PM,9996.449
2026-01-16 8:55:53.728 PM,9996.449
2026-01-16 8:55:55.424 PM,9996.449
2026-01-16 8:55:57.116 PM,9996.453
2026-01-16 8:55:58.813 PM,9996.447
2026-01-16 8:56:00.514 PM,9996.45
2026-01-16 8:56:02.194 PM,9996.459
2026-01-16 8:56:03.901 PM,9996.45
2026-01-16 8:56:05.599 PM,9996.452
2026-01-16 8:56:07.296 PM,9996.449
2026-01-16 8:56:08.998 PM,9996.448
2026-01-16 8:56:10.696 PM,9996.446
2026-01-16 8:56:12.396 PM,9996.455
2026-01-16 8:56:14.076 PM,9996.446
2026-01-16 8:56:15.775 PM,9996.454
2026-01-16 8:56:17.466 PM,9996.449
2026-01-16 8:56:19.148 PM,9996.449
2026-01-16 8:56:20.828 PM,9996.447
2026-01-16 8:56:22.508 PM,9996.452
2026-01-16 8:56:24.206 PM,9996.451
2026-01-16 8:56:25.892 PM,9996.448
2026-01-16 8:56:27.596 PM,9996.448
2026-01-16 8:56:29.305 PM,9996.446
2026-01-16 8:56:31.001 PM,9996.455
2026-01-16 8:56:32.702 PM,9996.445
2026-01-16 8:56:34.407 PM,9996.453
2026-01-16 8:56:36.126 PM,9996.451
2026-01-16 8:56:37.817 PM,9996.45
2026-01-16 8:56:39.517 PM,9996.447
2026-01-16 8:56:41.213 PM,9996.455
2026-01-16 8:56:42.914 PM,9996.452
2026-01-16 8:56:44.609 PM,9996.447
2026-01-16 8:56:46.303 PM,9996.45
2026-01-16 8:56:47.998 PM,9996.455
2026-01-16 8:56:49.709 PM,9996.445
2026-01-16 8:56:51.386 PM,9996.451
2026-01-16 8:56:53.090 PM,9996.45
2026-01-16 8:56:54.765 PM,9996.451
2026-01-16 8:56:56.460 PM,9996.452
2026-01-16 8:56:58.172 PM,9996.451
2026-01-16 8:56:59.871 PM,9996.448
2026-01-16 8:57:01.576 PM,9996.453
2026-01-16 8:57:03.285 PM,9996.449
2026-01-16 8:57:04.967 PM,9996.448
2026-01-16 8:57:06.646 PM,9996.448
2026-01-16 8:57:08.349 PM,9996.458
2026-01-16 8:57:10.049 PM,9996.447
2026-01-16 8:57:11.756 PM,9996.455
2026-01-16 8:57:13.460 PM,9996.449
2026-01-16 8:57:15.138 PM,9996.451
2026-01-16 8:57:16.833 PM,9996.454
2026-01-16 8:57:18.539 PM,9996.448
2026-01-16 8:57:20.216 PM,9996.446
2026-01-16 8:57:21.908 PM,9996.45
2026-01-16 8:57:23.605 PM,9996.449
2026-01-16 8:57:25.310 PM,9996.448
2026-01-16 8:57:27.008 PM,9996.448
2026-01-16 8:57:28.689 PM,9996.448
2026-01-16 8:57:30.375 PM,9996.447
2026-01-16 8:57:32.069 PM,9996.449
2026-01-16 8:57:33.759 PM,9996.453
2026-01-16 8:57:35.442 PM,9996.451
2026-01-16 8:57:37.139 PM,9996.45
2026-01-16 8:57:38.840 PM,9996.448
2026-01-16 8:57:40.538 PM,9996.447
2026-01-16 8:57:42.250 PM,9996.452
2026-01-16 8:57:43.952 PM,9996.448
2026-01-16 8:57:45.644 PM,9996.449
2026-01-16 8:57:47.339 PM,9996.446
2026-01-16 8:57:49.021 PM,9996.448
2026-01-16 8:57:50.720 PM,9996.454
2026-01-16 8:57:52.415 PM,9996.455
2026-01-16 8:57:54.117 PM,9996.449
2026-01-16 8:57:55.807 PM,9996.453
2026-01-16 8:57:57.520 PM,9996.448
2026-01-16 8:57:59.196 PM,9996.453
2026-01-16 8:58:00.905 PM,9996.457
2026-01-16 8:58:02.591 PM,9996.449
2026-01-16 8:58:04.270 PM,9996.446
2026-01-16 8:58:05.948 PM,9996.456
2026-01-16 8:58:07.646 PM,9996.447
2026-01-16 8:58:09.346 PM,9996.448
2026-01-16 8:58:11.046 PM,9996.451
2026-01-16 8:58:12.731 PM,9996.447
2026-01-16 8:58:14.416 PM,9996.448
2026-01-16 8:58:16.097 PM,9996.448
2026-01-16 8:58:17.804 PM,9996.445
2026-01-16 8:58:19.501 PM,9996.45
2026-01-16 8:58:21.186 PM,9996.449
2026-01-16 8:58:22.881 PM,9996.451
2026-01-16 8:58:24.569 PM,9996.441
2026-01-16 8:58:26.285 PM,9996.453
2026-01-16 8:58:27.975 PM,9996.451
2026-01-16 8:58:29.663 PM,9996.449
2026-01-16 8:58:31.345 PM,9996.453
2026-01-16 8:58:33.030 PM,9996.447
2026-01-16 8:58:34.711 PM,9996.451
2026-01-16 8:58:36.418 PM,9996.451
2026-01-16 8:58:38.127 PM,9996.452
2026-01-16 8:58:39.825 PM,9996.447
2026-01-16 8:58:41.511 PM,9996.456
2026-01-16 8:58:43.216 PM,9996.455
2026-01-16 8:58:44.895 PM,9996.449
2026-01-16 8:58:46.578 PM,9996.454
2026-01-16 8:58:48.275 PM,9996.447
2026-01-16 8:58:49.965 PM,9996.449
2026-01-16 8:58:51.655 PM,9996.451
2026-01-16 8:58:53.354 PM,9996.451
2026-01-16 8:58:55.055 PM,9996.457
2026-01-16 8:58:56.761 PM,9996.45
2026-01-16 8:58:58.459 PM,9996.446
2026-01-16 8:59:00.171 PM,9996.452
2026-01-16 8:59:01.867 PM,9996.448
2026-01-16 8:59:03.556 PM,9996.452
2026-01-16 8:59:05.244 PM,9996.45
2026-01-16 8:59:06.947 PM,9996.452
2026-01-16 8:59:08.645 PM,9996.45
2026-01-16 8:59:10.343 PM,9996.448
2026-01-16 8:59:12.045 PM,9996.448
2026-01-16 8:59:13.748 PM,9996.448
2026-01-16 8:59:15.432 PM,9996.452
2026-01-16 8:59:17.115 PM,9996.449
2026-01-16 8:59:18.815 PM,9996.452
2026-01-16 8:59:20.514 PM,9996.449
2026-01-16 8:59:22.214 PM,9996.454
2026-01-16 8:59:23.916 PM,9996.446
2026-01-16 8:59:25.616 PM,9996.453
2026-01-16 8:59:27.294 PM,9996.453
2026-01-16 8:59:28.994 PM,9996.449
2026-01-16 8:59:30.679 PM,9996.449
2026-01-16 8:59:32.376 PM,9996.452
2026-01-16 8:59:34.068 PM,9996.453
2026-01-16 8:59:35.774 PM,9996.456
2026-01-16 8:59:37.458 PM,9996.448
2026-01-16 8:59:39.158 PM,9996.445
2026-01-16 8:59:40.839 PM,9996.448
2026-01-16 8:59:42.531 PM,9996.443
2026-01-16 8:59:44.226 PM,9996.451
2026-01-16 8:59:45.916 PM,9996.449
2026-01-16 8:59:47.619 PM,9996.447
2026-01-16 8:59:49.328 PM,9996.446
2026-01-16 8:59:51.034 PM,9996.449
2026-01-16 8:59:52.739 PM,9996.455
2026-01-16 8:59:54.430 PM,9996.452
2026-01-16 8:59:56.133 PM,9996.452
2026-01-16 8:59:57.844 PM,9996.453
2026-01-16 8:59:59.544 PM,9996.454
2026-01-16 9:00:01.247 PM,9996.456
2026-01-16 9:00:02.954 PM,9996.454
2026-01-16 9:00:04.658 PM,9996.447
2026-01-16 9:00:06.352 PM,9996.453
2026-01-16 9:00:08.061 PM,9996.452
2026-01-16 9:00:09.741 PM,9996.449
2026-01-16 9:00:11.450 PM,9996.452
2026-01-16 9:00:13.134 PM,9996.456
2026-01-16 9:00:14.835 PM,9996.446
2026-01-16 9:00:16.529 PM,9996.453
2026-01-16 9:00:18.225 PM,9996.45
2026-01-16 9:00:19.918 PM,9996.458
2026-01-16 9:00:21.612 PM,9996.452
2026-01-16 9:00:23.328 PM,9996.451
2026-01-16 9:00:25.026 PM,9996.449
2026-01-16 9:00:26.716 PM,9996.446
2026-01-16 9:00:28.420 PM,9996.454
2026-01-16 9:00:30.123 PM,9996.451
2026-01-16 9:00:31.827 PM,9996.457
2026-01-16 9:00:33.511 PM,9996.448
2026-01-16 9:00:35.206 PM,9996.453
2026-01-16 9:00:36.913 PM,9996.455
2026-01-16 9:00:38.619 PM,9996.448
2026-01-16 9:00:40.311 PM,9996.449
2026-01-16 9:00:42.019 PM,9996.451
2026-01-16 9:00:43.702 PM,9996.454
2026-01-16 9:00:45.392 PM,9996.451
2026-01-16 9:00:47.086 PM,9996.45
2026-01-16 9:00:48.798 PM,9996.449
2026-01-16 9:00:50.504 PM,9996.452
2026-01-16 9:00:52.194 PM,9996.451
2026-01-16 9:00:53.889 PM,9996.453
2026-01-16 9:00:55.600 PM,9996.447
2026-01-16 9:00:57.288 PM,9996.45
2026-01-16 9:00:58.982 PM,9996.452
2026-01-16 9:01:00.664 PM,9996.453
2026-01-16 9:01:02.342 PM,9996.455
2026-01-16 9:01:04.025 PM,9996.453
2026-01-16 9:01:05.713 PM,9996.445
2026-01-16 9:01:07.411 PM,9996.456
2026-01-16 9:01:09.093 PM,9996.454
2026-01-16 9:01:10.786 PM,9996.455
2026-01-16 9:01:12.481 PM,9996.45
2026-01-16 9:01:14.175 PM,9996.453
2026-01-16 9:01:15.851 PM,9996.456
2026-01-16 9:01:17.545 PM,9996.452
2026-01-16 9:01:19.244 PM,9996.452
2026-01-16 9:01:20.953 PM,9996.457
2026-01-16 9:01:22.652 PM,9996.455
2026-01-16 9:01:24.354 PM,9996.448
2026-01-16 9:01:26.060 PM,9996.456
2026-01-16 9:01:27.753 PM,9996.454
2026-01-16 9:01:29.446 PM,9996.453
2026-01-16 9:01:31.156 PM,9996.444
2026-01-16 9:01:32.847 PM,9996.452
2026-01-16 9:01:34.545 PM,9996.456
2026-01-16 9:01:36.254 PM,9996.458
2026-01-16 9:01:37.960 PM,9996.451
2026-01-16 9:01:39.649 PM,9996.448
2026-01-16 9:01:41.347 PM,9996.447
2026-01-16 9:01:43.036 PM,9996.454
2026-01-16 9:01:44.732 PM,9996.453
2026-01-16 9:01:46.421 PM,9996.447
2026-01-16 9:01:48.131 PM,9996.454
2026-01-16 9:01:49.829 PM,9996.451
2026-01-16 9:01:51.523 PM,9996.455
2026-01-16 9:01:53.214 PM,9996.455
2026-01-16 9:01:54.921 PM,9996.453
2026-01-16 9:01:56.606 PM,9996.451
2026-01-16 9:01:58.312 PM,9996.451
2026-01-16 9:02:00.000 PM,9996.452
2026-01-16 9:02:01.700 PM,9996.453
2026-01-16 9:02:03.389 PM,9996.453
2026-01-16 9:02:05.082 PM,9996.449
2026-01-16 9:02:06.765 PM,9996.444
2026-01-16 9:02:08.468 PM,9996.448
2026-01-16 9:02:10.151 PM,9996.443
2026-01-16 9:02:11.830 PM,9996.449
2026-01-16 9:02:13.527 PM,9996.447
2026-01-16 9:02:15.235 PM,9996.457
2026-01-16 9:02:16.926 PM,9996.452
2026-01-16 9:02:18.627 PM,9996.451
2026-01-16 9:02:20.332 PM,9996.454
2026-01-16 9:02:22.034 PM,9996.45
2026-01-16 9:02:23.728 PM,9996.454
2026-01-16 9:02:25.430 PM,9996.442
2026-01-16 9:02:27.116 PM,9996.452
2026-01-16 9:02:28.812 PM,9996.452
2026-01-16 9:02:30.506 PM,9996.447
2026-01-16 9:02:32.183 PM,9996.453
2026-01-16 9:02:33.884 PM,9996.447
2026-01-16 9:02:35.573 PM,9996.446
2026-01-16 9:02:37.273 PM,9996.45
2026-01-16 9:02:38.975 PM,9996.449
2026-01-16 9:02:40.679 PM,9996.45
2026-01-16 9:02:42.359 PM,9996.447
2026-01-16 9:02:44.060 PM,9996.448
2026-01-16 9:02:45.749 PM,9996.451
2026-01-16 9:02:47.446 PM,9996.453
2026-01-16 9:02:49.122 PM,9996.447
2026-01-16 9:02:50.822 PM,9996.447
2026-01-16 9:02:52.526 PM,9996.451
2026-01-16 9:02:54.203 PM,9996.451
2026-01-16 9:02:55.886 PM,9996.449
2026-01-16 9:02:57.594 PM,9996.448
2026-01-16 9:02:59.276 PM,9996.452
2026-01-16 9:03:00.983 PM,9996.455
2026-01-16 9:03:02.686 PM,9996.452
2026-01-16 9:03:04.371 PM,9996.446
2026-01-16 9:03:06.076 PM,9996.45
2026-01-16 9:03:07.770 PM,9996.449
2026-01-16 9:03:09.451 PM,9996.453
2026-01-16 9:03:11.159 PM,9996.448
2026-01-16 9:03:12.859 PM,9996.454
2026-01-16 9:03:14.561 PM,9996.449
2026-01-16 9:03:16.270 PM,9996.446
2026-01-16 9:03:17.961 PM,9996.453
2026-01-16 9:03:19.668 PM,9996.448
2026-01-16 9:03:21.345 PM,9996.454
2026-01-16 9:03:23.052 PM,9996.452
2026-01-16 9:03:24.748 PM,9996.454
2026-01-16 9:03:26.425 PM,9996.45
2026-01-16 9:03:28.107 PM,9996.451
2026-01-16 9:03:29.807 PM,9996.453
2026-01-16 9:03:31.514 PM,9996.446
2026-01-16 9:03:33.214 PM,9996.452
2026-01-16 9:03:34.923 PM,9996.449
2026-01-16 9:03:36.620 PM,9996.45
2026-01-16 9:03:38.320 PM,9996.446
2026-01-16 9:03:40.022 PM,9996.45
2026-01-16 9:03:41.705 PM,9996.45
2026-01-16 9:03:43.401 PM,9996.448
2026-01-16 9:03:45.101 PM,9996.453
2026-01-16 9:03:46.791 PM,9996.445
2026-01-16 9:03:48.507 PM,9996.449
2026-01-16 9:03:50.215 PM,9996.452
2026-01-16 9:03:51.906 PM,9996.451
2026-01-16 9:03:53.600 PM,9996.452
2026-01-16 9:03:55.299 PM,9996.453
2026-01-16 9:03:57.000 PM,9996.45
2026-01-16 9:03:58.708 PM,9996.453
2026-01-16 9:04:00.399 PM,9996.451
2026-01-16 9:04:02.099 PM,9996.444
2026-01-16 9:04:03.802 PM,9996.45
2026-01-16 9:04:05.494 PM,9996.454
2026-01-16 9:04:07.196 PM,9996.452
2026-01-16 9:04:08.900 PM,9996.453
2026-01-16 9:04:10.604 PM,9996.454
2026-01-16 9:04:12.306 PM,9996.448
2026-01-16 9:04:13.988 PM,9996.449
2026-01-16 9:04:15.687 PM,9996.455
2026-01-16 9:04:17.378 PM,9996.45
2026-01-16 9:04:19.075 PM,9996.443
2026-01-16 9:04:20.781 PM,9996.456
2026-01-16 9:04:22.469 PM,9996.453
2026-01-16 9:04:24.152 PM,9996.448
2026-01-16 9:04:25.853 PM,9996.45
2026-01-16 9:04:27.545 PM,9996.447
2026-01-16 9:04:29.234 PM,9996.456
2026-01-16 9:04:30.930 PM,9996.457
2026-01-16 9:04:32.627 PM,9996.453
2026-01-16 9:04:34.318 PM,9996.451
2026-01-16 9:04:36.014 PM,9996.452
2026-01-16 9:04:37.722 PM,9996.456
2026-01-16 9:04:39.413 PM,9996.452
2026-01-16 9:04:41.103 PM,9996.451
2026-01-16 9:04:42.799 PM,9996.455
2026-01-16 9:04:44.505 PM,9996.447
2026-01-16 9:04:46.184 PM,9996.45
2026-01-16 9:04:47.886 PM,9996.452
2026-01-16 9:04:49.591 PM,9996.454
2026-01-16 9:04:51.300 PM,9996.449
2026-01-16 9:04:53.000 PM,9996.451
2026-01-16 9:04:54.698 PM,9996.451
2026-01-16 9:04:56.393 PM,9996.455
2026-01-16 9:04:58.101 PM,9996.453
2026-01-16 9:04:59.795 PM,9996.451
2026-01-16 9:05:01.475 PM,9996.452
2026-01-16 9:05:03.182 PM,9996.451
2026-01-16 9:05:04.856 PM,9996.453
2026-01-16 9:05:06.556 PM,9996.451
2026-01-16 9:05:08.243 PM,9996.45
2026-01-16 9:05:09.929 PM,9996.456
2026-01-16 9:05:11.611 PM,9996.453
2026-01-16 9:05:13.318 PM,9996.455
2026-01-16 9:05:15.011 PM,9996.452
2026-01-16 9:05:16.692 PM,9996.45
